frequency,magnetic_field,rho,total_power,TE11_power
18188573802.36102,0.7,0.003581617670084899,1.808045485675141e-15,1.400247770394364e-15
18201125786.30891,0.7,0.003320321250204911,1.763755972230394e-15,1.024802925351228e-15
18585147439.91018,0.7,0.001906910354881252,1.517380386128912e-15,1.137871161486173e-15
18573942394.39002,0.7,0.002119708966520449,1.018237834040624e-15,7.372244374339848e-16
19002658382.9398,0.7,0.001125460226054106,7.461358468852788e-16,6.887374069757863e-16
18156677601.74621,0.7,0.003593739569551618,1.938463819406068e-15,1.212652869898652e-15
18000359367.16547,0.7,0.00281031845640871,3.647408852842891e-15,2.284905441737004e-15
19026432084.0491,0.7,0.00202138615798473,4.877056921243637e-16,3.930797687053594e-16
18662668248.67279,0.7,0.0008544366173934113,9.301465485719231e-16,8.030729910178012e-16
18589411769.91465,0.7,0.001766825611212144,1.696539655905427e-15,1.346153320276092e-15
18011775947.40381,0.7,0.002407275250786858,3.522835036738859e-15,2.634519443969382e-15
18058096105.40995,0.7,0.001031189356709805,1.923779049834088e-15,1.402681040163822e-15
18893033433.43302,0.7,0.002309035807482925,1.170768630145816e-15,1.073087566088763e-15
18052411326.13438,0.7,0.003307020364735766,1.40658402097362e-15,7.2765518345999e-16
18723106733.33633,0.7,0.0007456980368038175,1.379197369550056e-15,1.259488378610096e-15
18973132642.52853,0.7,0.000691736963965123,1.41027865607283e-15,1.338026322912121e-15
18350387965.64511,0.7,0.002833431289244747,2.396999535784189e-15,1.821100908185626e-15
18249027604.89631,0.7,0.003013412312733175,2.369649811766214e-15,1.677619177021827e-15
18413039956.51583,0.7,0.003698312441928223,1.144897917976652e-15,9.080454484886333e-16
18931393263.33458,0.7,0.0005538533032392322,5.84622004691082e-16,5.329064103459994e-16
19040685614.42562,0.7,0.001360032717576081,7.473985552524267e-16,6.869257759887353e-16
18979477210.66994,0.7,0.003225432111578538,8.441521840257546e-16,7.719890372494247e-16
18096282447.73738,0.7,0.002247790882692154,3.111517118631829e-15,2.559393431923906e-15
18444543430.62451,0.7,0.00180717707990624,2.377858247104553e-15,1.980981551534179e-15
18190536009.85397,0.7,0.003618464184118414,1.790470847864223e-15,1.314897487289874e-15
18535866056.84367,0.7,0.002493182667141241,1.783431726435457e-15,1.459487860422519e-15
18469034053.038,0.7,0.003859121035686803,8.491381822631369e-16,4.840553016616277e-16
18935863886.22444,0.7,0.003709782250200414,3.909494018689245e-16,2.882456438671677e-16
18697332685.03749,0.7,0.001190567590117853,2.065329762781619e-15,1.841481205694196e-15
18227654438.5463,0.7,0.003617022605963571,1.201314726519817e-15,6.782170193784651e-16
19013979468.72439,0.7,0.003763610177957608,2.972635889466763e-16,2.373330135281299e-16
18466083094.53447,0.7,0.003537116503922668,9.640867871713135e-16,6.093561784507242e-16
18700882729.28941,0.7,0.001602121322058479,1.957366473251686e-15,1.738763890018065e-15
18704494237.45915,0.7,0.001620715706386192,1.907898549317004e-15,1.701613703151658e-15
19048717468.44588,0.7,0.002513335967544562,7.425672769897371e-16,6.850962118248479e-16
18700913017.97602,0.7,0.003052984523370551,1.457378096434761e-15,1.221045624189824e-15
18370559454.52012,0.7,0.003597489082081224,1.291288681851608e-15,8.838868309220614e-16
18983547640.032,0.7,0.00307793172730505,8.313918316093001e-16,7.699333148429442e-16
18379487371.59751,0.7,0.003288321628915926,1.03912625148527e-15,7.011032381285021e-16
18208950623.20321,0.7,0.002619225092801815,1.470766981970421e-15,9.416702287359572e-16
18377629490.17039,0.7,0.002604318530737866,1.334461090806132e-15,9.307259183135946e-16
18646371820.36641,0.7,0.002051556729010141,9.767431050263775e-16,7.125524225004288e-16
18874666344.51394,0.7,0.002418283184640517,1.317283847882321e-15,1.132295962038162e-15
18393973878.97303,0.7,0.00359382870507811,9.970428968730834e-16,5.080730867699717e-16
18553662759.33524,0.7,0.001589343204181186,1.402552350059156e-15,9.690158210471688e-16
18744144504.59627,0.7,0.001536687024256594,7.740094183063781e-16,6.032251850602776e-16
18546332040.95437,0.7,0.002799924812364709,1.271352853304119e-15,9.719753551758023e-16
18252099142.90755,0.7,0.003825350740062739,1.663506623041134e-15,1.316141358379425e-15
19046901393.51414,0.7,0.002362295170781342,7.389270747065683e-16,6.803932205613465e-16
18585951148.84631,0.7,0.003519528494160302,1.057200194077956e-15,7.382019089051268e-16
18789370426.28359,0.7,0.002853537624692322,1.37779245568637e-15,1.16775160655472e-15
18278192245.46934,0.7,0.003402446494847911,1.734233263701439e-15,1.250716048870828e-15
18262025576.76474,0.7,0.002934799992649268,2.371436619282262e-15,1.914404496332809e-15
18659598730.85789,0.7,0.00260956221767707,7.74535417368926e-16,5.476284182426016e-16
18908924952.08714,0.7,0.002745341325655541,7.615542347833345e-16,6.061622739787784e-16
18244338105.03671,0.7,0.001376475303821777,2.724741978680861e-15,2.19002192603502e-15
18602456568.73066,0.7,0.003518770425872457,1.299972296284848e-15,1.09769644874406e-15
