model_number,star_age,star_mass,log_L,log_Teff,log_R,center_h1,center_he4
4510.0,12403882675.133446,0.5781886656145209,3.2147722584471343,3.5015676758220784,2.1275096140320366,1.5019018031128411e-44,0.9800726119041446
4520.0,12403882691.492876,0.5781867999030488,3.1789860685703046,3.506108460389791,2.100534949958197,0.0,0.9800726119041147
4530.0,12403882711.851004,0.578184806854955,3.1387311737106613,3.511063472897535,2.0704974775128866,0.0,0.980072611904078
4540.0,12403882737.071402,0.5781827198940814,3.094879309228708,3.516184389765826,2.0383297115353285,0.0,0.9800726119040333
4550.0,12403882768.135157,0.5781805707833287,3.048674719419222,3.521389299775144,2.0048175966119497,0.0,0.9800726119039787
4560.0,12403882804.548931,0.5781784722176159,3.00298551164516,3.526400361697973,1.971950868879261,2.577834154053163e-48,0.980072611903916
4570.0,12403882851.80436,0.578176214905183,2.953500590386037,3.531778468803632,1.9364521940383816,0.0,0.9800726119038354
4580.0,12403882909.879885,0.5781739364021223,2.903142900682173,3.5371191632633527,1.900591960267008,0.0,0.980072611903738
4590.0,12403882977.358438,0.5781717562792401,2.8552439934272043,3.5422908064505156,1.8662992202651976,0.0,0.9800726119036263
4600.0,12403883055.335123,0.5781696653029172,2.8090451477659935,3.547187517027982,1.833406376279659,1.820464306488614e-47,0.9800726119034984
4610.0,12403883152.543049,0.5781674985561113,2.7614243000389456,3.552329314633638,1.7993123572048222,0.0,0.9800726119033403
4620.0,12403883276.506462,0.5781652204020058,2.710949604799802,3.5576072989697622,1.7635190409130028,2.4116522531876067e-46,0.9800726119031407
4630.0,12403883404.24651,0.5781632683826577,2.6683027184446866,3.562160216183133,1.7330897633087043,0.0,0.9800726119029365
4640.0,12403883559.933798,0.5781612610393762,2.6246531414285403,3.5668513958045187,1.7018826155578595,2.461889417043447e-44,0.9800726119026894
4650.0,12403883720.811691,0.5781594981340644,2.586424303085,3.5708969799564816,1.6746770280821635,0.0,0.9800726119024358
4660.0,12403883904.33087,0.5781577649845829,2.5492292958784084,3.5748883984861903,1.6480966874194505,0.0,0.9800726119021477
4670.0,12403884102.274225,0.5781561438481939,2.514467751707375,3.57856409605857,1.6233645201891729,0.0,0.9800726119018381
4680.0,12403884289.307697,0.5781547930214774,2.485844348940529,3.581595703345449,1.6029896042319922,0.0,0.9800726119015464
4690.0,12403884475.52051,0.5781535845332997,2.4606016555679586,3.5843707390617943,1.584818186113017,0.0,0.9800726119012567
4700.0,12403885154.808123,0.5781499528950987,2.3820446115057416,3.592687166494707,1.5289068092160834,0.0,0.9800726119002001
4710.0,12403888944.31671,0.5781389999407955,2.1522763024033384,3.617852020762577,1.3636929461291423,6.870319964212983e-43,0.9800726118943527
4720.0,12403901282.315908,0.578125871032195,1.8780527660396695,3.6484838269674262,1.1653175655376093,2.5714015322243115e-34,0.9800726118754263
4730.0,12403936277.831854,0.5781146807807052,1.452182478033109,3.6898294301102084,0.8696912152487642,0.0,0.9800726118219387
4740.0,12403979828.043324,0.5781069406918893,1.826585234756885,3.6474399301074008,1.141671593616267,0.0,0.9800726117531349
4750.0,12404078051.811232,0.5780269337170117,1.9521557160891223,3.636645633868309,1.2260454267605687,0.0,0.9800726115765519
4760.0,12404123028.710314,0.5779907584949444,1.925567307512384,3.6404050063034106,1.205232477601998,5.349473945799566e-40,0.9800726114849224
4770.0,12404123886.18824,0.5779901178204303,1.9247015713768054,3.64051188929228,1.2045858435564687,0.0,0.9800726114832344
4780.0,12404124093.862322,0.57798996304875,1.9244243001345442,3.640545428465045,1.2043801295898084,1.7601975230877384e-38,0.9800726114828522
4790.0,12404124295.724989,0.5779898127911542,1.9240762394918973,3.640586597479273,1.2041237612400293,1.3668302566660313e-37,0.9800726114825021
4800.0,12404124879.092285,0.577989380133392,1.9222285515479414,3.640794079496941,1.202784953232715,0.0,0.9800726114816227
4810.0,12404125266.371622,0.5779890951352116,1.920279513603268,3.641002070079949,1.2013944530943628,0.0,0.980072611481124
4820.0,12404125562.796076,0.5779888786324708,1.9186033145027135,3.641221639700015,1.2001172143039534,0.0,0.9800726114807694
4830.0,12404125884.481071,0.5779886453974069,1.916523595139898,3.641439558796732,1.198641516429111,0.0,0.9800726114804008
4840.0,12404126228.514057,0.5779883980594043,1.9143206398651025,3.641671109942396,1.1970769365003848,0.0,0.9800726114800218
4850.0,12404126656.809258,0.5779880929979753,1.911827670413163,3.6419474915636556,1.1952776885318965,0.0,0.9800726114795647
4860.0,12404127074.896042,0.5779877979387363,1.9096880309357742,3.64218582369371,1.1937312045330926,0.0,0.9800726114791322
4870.0,12404127584.464773,0.577987441428877,1.9074525709245385,3.642448282504168,1.1920885569065587,1.0593461135697574e-36,0.9800726114786181
4880.0,12404128108.495682,0.5779870779383691,1.9053986847993618,3.6427020353773076,1.1905541080976914,0.0,0.9800726114781013
4890.0,12404128669.470272,0.577986692060379,1.9032614694653307,3.6429882622384353,1.1889130467084215,0.0,0.9800726114775585
4900.0,12404129586.899675,0.5779860680682912,1.8995285881191917,3.643517356395302,1.1859884177216178,8.177024821090974e-37,0.9800726114766853
4903.0,12404130296.430323,0.5779855918578563,1.8962333887890572,3.6439846217372223,1.1834062873727103,3.635026028176489e-36,0.9800726114760174
4910.0,12404134646.921795,0.5779828202999435,1.869126883560129,3.6471555386410035,1.1635112009506847,0.0,0.9800726114719917
4920.0,12404165977.245043,0.5779686191864788,1.7282892116082587,3.6634552517824055,1.0604929386919435,0.0,0.9800726114423189
4930.0,12404347266.335363,0.5779178391800038,1.7519029254008818,3.660498033124188,1.078214232904691,0.0,0.9800726112234851
4940.0,12404400768.295893,0.5778971703612086,1.7694208480106752,3.659417916139609,1.0891334281787466,0.0,0.9800726111423533
4950.0,12404401961.014862,0.5778966935819085,1.7693006619184755,3.659455878493755,1.0889974104243545,1.3539846563569326e-42,0.9800726111406781
4960.0,12404402446.319323,0.577896499724665,1.7691204526673234,3.6594861740379527,1.088846714710382,4.2689336175299394e-39,0.9800726111400565
4970.0,12404403684.945421,0.5778960060838935,1.7678485506223747,3.659652007612108,1.0878790965395966,0.0,0.9800726111386883
4980.0,12404404803.021011,0.5778955634681112,1.7658756918523852,3.6598874736409415,1.0864217350969358,4.914256166479043e-38,0.980072611137683
4990.0,12404405585.967882,0.5778952557473108,1.764393991832213,3.660065342713085,1.085325146942563,0.0,0.980072611137058
5000.0,12404406280.445173,0.5778949842609578,1.7632537100422567,3.660211826433096,1.0844620386075632,0.0,0.9800726111365384
5010.0,12404407136.279648,0.5778946512160097,1.762204784898714,3.6603676535239766,1.08362592185403,0.0,0.9800726111359298
5020.0,12404407995.331999,0.5778943181330841,1.7615545663405527,3.6605124925195596,1.0830111345837838,0.0,0.9800726111353477
5030.0,12404409116.50817,0.5778938845965704,1.7610479108232329,3.6606629520188196,1.0824568878266039,2.720666010186091e-41,0.9800726111346177
5040.0,12404413261.465857,0.5778922907066848,1.7581318438217093,3.661396108808131,1.07953254074722,2.0861645421727467e-41,0.9800726111321025
5050.0,12404438925.951351,0.5778835025151199,1.6948086204889068,3.6699783418767034,1.0307064629436729,0.0,0.9800726111176361
5060.0,12404597833.680952,0.577849943521996,1.5796350760652096,3.683399798042462,0.9462767784003078,0.0,0.9800726110041096
5070.0,12404747447.18094,0.5778172769185068,1.6754658163560243,3.672059877019945,1.0168719905907477,3.686319900155662e-34,0.9800726108561425
5080.0,12404752183.901747,0.577815979218191,1.6780508822477556,3.671808053805706,1.0186681699650915,3.799383204773825e-38,0.9800726108514657
5090.0,12404754126.865,0.5778154432826464,1.678753112916573,3.671755975141274,1.0191234426283644,1.8148314796596928e-43,0.9800726108499102
5100.0,12404757522.005695,0.57781450353067,1.6804010788881452,3.6716773469983774,1.0201046818999435,0.0,0.9800726108478431
5110.0,12404759626.837225,0.5778139163397568,1.6830062699280117,3.671530122254927,1.0217017269067783,0.0,0.9800726108468586
5120.0,12404761834.556784,0.5778132928968089,1.687043971281205,3.6713049137232634,1.024170994646702,0.0,0.9800726108459634
5130.0,12404773199.423199,0.5778099793420935,1.6947806447666232,3.6717847294170483,1.027079700001842,1.3770420993248256e-38,0.9800726108423816
5140.0,12404843567.680508,0.5777933978185987,1.5810119213112797,3.687154440344415,0.9394559164194366,5.187821345862497e-35,0.9800726108247763
5150.0,12405146466.381191,0.5777370665300916,1.6545541559466874,3.6751930222734304,1.0001498698791091,0.0,0.9800726106844454
5160.0,12405167018.492666,0.5777318191354648,1.6679572896572772,3.6738678314525663,1.0095018183761324,0.0,0.9800726106731094
5170.0,12405182892.98531,0.5777274833765117,1.6868110363288686,3.672997704063306,1.0206689464904497,0.0,0.9800726106691865
5180.0,12405261044.40248,0.5777091549889056,1.5800606954264687,3.687022914763583,0.9392433546386955,0.0,0.9800726106632552
5190.0,12405408800.756008,0.5776830875257971,1.5772810886467055,3.6863104311029473,0.9392785185700849,0.0,0.9800726106573817
5200.0,12405510782.502802,0.577663792165523,1.6006470228028875,3.683414886856563,0.9567525741409441,0.0,0.9800726106536536
5210.0,12405551905.224459,0.5776555196659208,1.6009676727907074,3.6839899289728275,0.9557628149023246,0.0,0.9800726106531669
5220.0,12405566830.511122,0.5776525642117523,1.596304599186873,3.6846934400980538,0.9520242558499542,1.0770202312643355e-54,0.9800726106531412
5230.0,12405574961.625349,0.5776509809778423,1.59319820877032,3.685116835142386,0.9496242705530142,3.0969948725609744e-56,0.9800726106531302
5240.0,12405578430.167227,0.5776503120180254,1.5918547691675178,3.685297739308731,0.9485907424189232,1.0177280322846873e-33,0.980072609324048
5250.0,12405579048.771948,0.5776501931235437,1.5916143643440488,3.685329948605083,0.9484061214144862,0.0,0.9800726071404338
5260.0,12405580026.757385,0.5776500053884461,1.5912321782313452,3.685380828555382,0.9481132684575352,0.0,0.9800499668159127
5270.0,12405586082.185448,0.5776488488470207,1.5888906329926469,3.6856906692855853,0.9463228143777785,0.0,0.9437621704175976
5280.0,12405623575.799921,0.5776418872754508,1.576715124268137,3.6872907958092185,0.9370348069682574,0.0,0.9430857119509237
5290.0,12405855726.378265,0.5776024316336018,1.5505984120458192,3.6907139308787977,0.9171301807179408,0.0,0.9400155925758199
5300.0,12407293141.56967,0.5773651756824776,1.5610539511992898,3.6889849487766084,0.9258159144990553,0.0,0.9210632621386562
5310.0,12414254087.0364,0.5761231722785507,1.5784638962907065,3.6878378881817393,0.9368150082345018,0.0,0.8300810048774052
5320.0,12422485651.527622,0.5746642367592245,1.564808054336403,3.6923567216311177,0.9209494203585926,0.0,0.7201957400713616
5330.0,12430514814.619036,0.573337491191434,1.5510967825939557,3.696950161022565,0.9049069057044739,1.0688890771141998e-28,0.6100841862854616
5340.0,12439406248.580029,0.571957144770233,1.539536689546469,3.701324819922435,0.8903775413809908,0.0,0.48522619828218605
5350.0,12447014212.994562,0.5708300568933138,1.53406582998818,3.704429670704045,0.8814324100386268,0.0,0.37299567748920304
5360.0,12454478649.071161,0.5697438315313257,1.5360635719968214,3.7060796615969283,0.8791312992571804,0.0,0.2666193515231895
5370.0,12464096685.639809,0.5683081234702847,1.5518426069802416,3.706047980966887,0.8870841780089731,0.0,0.15844133289682752
5380.0,12471375746.924057,0.5670967032609892,1.6003377295301668,3.700362011624326,0.9227036779690581,0.0,0.07317030719743575
5390.0,12476153288.696024,0.5660725792406412,1.6820097242396208,3.6892612937676192,0.9857411110371993,0.0,0.027748382073448603
5400.0,12481080396.515131,0.5644340165120916,1.8326775974624216,3.6695150118012365,1.1005676115813636,0.0,0.005414187199847235
5410.0,12483016046.256363,0.5633663826057786,1.8133252035110172,3.6740201040534584,1.0818812301012188,0.0,0.000340314134116522
5420.0,12486560859.02222,0.5618916559855306,1.8060435845551799,3.677035534973786,1.0722095587826443,0.0,0.00018706275743520718
5430.0,12496618516.25566,0.5592362326694184,1.8839269069880153,3.6709447121885748,1.1233328655694843,0.0,3.347930573480334e-05
5440.0,12503976079.736748,0.5592265684316136,1.9380128407235264,3.6657385534757694,1.1607881498628507,0.0,1.8846606781005507e-06
5450.0,12511279228.05358,0.5592088508942451,2.0133133431530834,3.6566759103906707,1.216563687247827,0.0,1.2562754137067883e-08
5460.0,12521202928.275475,0.5590944082467876,2.262621801156108,3.6241719835330684,1.4062257699645428,0.0,4.713990409409574e-14
5470.0,12525098076.378204,0.5581856185372144,2.575064607198461,3.587177032437782,1.6364370751762933,0.0,4.062849196688084e-17
5480.0,12525699859.116516,0.5569469749879647,2.688147433115621,3.574961411377047,1.7174097302563431,0.0,2.0664786841865048e-17
5490.0,12525968757.730795,0.5555267960286819,2.755741952781467,3.5679458487894977,1.7652381152643644,0.0,1.719591377147274e-17
5500.0,12526140026.821579,0.5538742719829367,2.80383024377636,3.563222551857436,1.798728854625935,0.0,1.5800428291218292e-17
5510.0,12526257606.087622,0.5521299249180085,2.8383706458896474,3.5600490121291335,1.8223461351391832,0.0,1.5092636878762178e-17
5520.0,12526353612.355167,0.5501461607445531,2.866985041141358,3.5577043613857917,1.8413426342517223,0.0,1.463268938185035e-17
5530.0,12526440836.82074,0.5477384790252496,2.89335930312452,3.5558512195890253,1.8582360488368368,0.0,1.429044114584924e-17
5540.0,12526513146.50276,0.5451764735656784,2.9151790277653604,3.5546370588363576,1.8715742326625917,0.0,1.4052450630061095e-17
5550.0,12526574862.115223,0.5424711717943957,2.9324302930783013,3.5541421721713804,1.8811896386490168,0.0,1.3877571747258015e-17
5560.0,12526627830.460493,0.5397054184203446,2.947394568859642,3.554073865974099,1.888808388934249,0.0,1.3745769619435223e-17
5570.0,12526674080.427982,0.5369002132289948,2.9601848375304662,3.554463104727028,1.8944250457638026,0.0,1.3643054788321242e-17
5580.0,12526720939.55694,0.5336339406723876,2.9736307520860374,3.5554087609696623,1.8992566905563206,0.0,1.3549667721546944e-17
5590.0,12526761994.255438,0.5303771428673126,2.9836556941424632,3.5572276892469628,1.900631305029933,0.0,1.3475806785759886e-17
5600.0,12526804396.91466,0.5266003713424842,2.9949427971720506,3.5602317356001647,1.9002667638383217,0.0,1.3406668013756919e-17
5610.0,12526840817.388412,0.5230187002655916,3.003679513888485,3.5646610323039405,1.8957765287889876,0.0,1.3352532083912748e-17
5620.0,12526877166.174744,0.5191376849658196,3.0125051359818538,3.572307053635054,1.884897297173446,0.0,1.330295240867149e-17
5630.0,12526910744.819593,0.515363668089029,3.018126481554153,3.5868539084377993,1.8586142603541043,0.0,1.3260783510626105e-17
5632.0,12526914629.711506,0.5149294661831585,3.018335461021418,3.589718151229855,1.8529902645036256,0.0,1.3256111801710036e-17
